Item Type,Order Type,PO No,Curr,PO Stat Code,Supplier,OrderNo,Buyer,Item Number,Item Description,WH,POCreateDate,PO Req Del Date,PO Conf Del Date,PO Rcvd Date,PO Value,Qty,,Create to Req Days,Req to Conf Days,Conf to Recvd Days,Req to Recvd Days
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,589304D2,FRONT GRILLE,AML,26/10/2020,2/02/2021,,,164,1,,71,0,0,0
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,596756D1,MOUNTING BRACKET,AML,26/10/2020,2/02/2021,,,375,3,,71,0,0,0
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,747936M91,HOSE KIT,AML,26/10/2020,2/02/2021,,,61,12,,71,0,0,0
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,825141M1,GASKET,AML,26/10/2020,2/02/2021,,,2,2,,71,0,0,0
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,828039M1,RING,AML,26/10/2020,2/02/2021,,,11,1,,71,0,0,0
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,834500M1,SEAL,AML,26/10/2020,2/02/2021,,,35,3,,71,0,0,0
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,886396M1,SPRING,AML,26/10/2020,2/02/2021,,,7,12,,71,0,0,0
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,897712M2,BUSH,AML,26/10/2020,2/02/2021,,,39,10,,71,0,0,0
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,898202M1,ROLLER,AML,26/10/2020,2/02/2021,,,9,2,,71,0,0,0
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,899324M1,BUMPER,AML,26/10/2020,2/02/2021,,,32,50,,71,0,0,0
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,960970M1,KNOB,AML,26/10/2020,2/02/2021,,,4,1,,71,0,0,0
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,974717M1,SPRING,AML,26/10/2020,2/02/2021,,,6,1,,71,0,0,0
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,1051423,O-RING,AML,26/10/2020,2/02/2021,,,2,2,,71,0,0,0
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,1051584,O-RING,AML,26/10/2020,2/02/2021,,,1,1,,71,0,0,0
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,1062501M91,AIR FILTER PRIMARY,AML,26/10/2020,2/02/2021,,,162,10,,71,0,0,0
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,1424868M1,ADJUSTER,AML,26/10/2020,2/02/2021,,,9,1,,71,0,0,0
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,1440533X1,RING,AML,26/10/2020,2/02/2021,,,6,5,,71,0,0,0
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,1440642X1,BEARING,AML,26/10/2020,2/02/2021,,,81,5,,71,0,0,0
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,1440988X1,CIRCLIP,AML,26/10/2020,2/02/2021,,,41,50,,71,0,0,0
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,1444467X1,SPLIT PIN,AML,26/10/2020,2/02/2021,,,1,1,,71,0,0,0
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,1605958M1,BACK-UP RING,AML,26/10/2020,2/02/2021,,,1,1,,71,0,0,0
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,1667579M2,STUD,AML,26/10/2020,2/02/2021,,,9,2,,71,0,0,0
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,1678294M1,AIR FILTER ELEMENT-OUTER,AML,26/10/2020,2/02/2021,,,69,3,,71,0,0,0
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,1682767M91,CYLINDER,AML,26/10/2020,2/02/2021,,,162,2,,71,0,0,0
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,1683495M91,BRAKE RESERVOIR,AML,26/10/2020,2/02/2021,,,105,2,,71,0,0,0
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,1687785M4,GASKET,AML,26/10/2020,2/02/2021,,,91,10,,71,0,0,0
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,1688810M1,GROMMET,AML,26/10/2020,2/02/2021,,,5,1,,71,0,0,0
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,1810539M92,HYDRAULIC FILTER,AML,26/10/2020,2/02/2021,,,175,23,,71,0,0,0
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,1810917M94,SEAL KIT,AML,26/10/2020,2/02/2021,,,92,5,,71,0,0,0
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,1824633M1,HOSE,AML,26/10/2020,2/02/2021,,,24,5,,71,0,0,0
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,1850020M1,SEAL,AML,26/10/2020,2/02/2021,,,18,20,,71,0,0,0
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,1850450M2,FUEL FILTER,AML,26/10/2020,2/02/2021,,,141,40,,71,0,0,0
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,1850909M91,BEARING,AML,26/10/2020,2/02/2021,,,55,2,,71,0,0,0
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,1851654M1,GAUZE-FUEL TAP,AML,26/10/2020,2/02/2021,,,9,6,,71,0,0,0
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,1851753M1,CAP,AML,26/10/2020,2/02/2021,,,8,1,,71,0,0,0
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,1860960M2,GASKET,AML,26/10/2020,2/02/2021,,,35,24,,71,0,0,0
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,1868005M93,CLUTCH PLATE,AML,26/10/2020,2/02/2021,,,335,1,,71,0,0,0
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,1883258M92,OIL FILTER - INCUDES SEAL,AML,26/10/2020,2/02/2021,,,366,100,,71,0,0,0
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,1885489M92,WATER PUMP,AML,26/10/2020,2/02/2021,,,143,4,,71,0,0,0
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,1887994M1,RING,AML,26/10/2020,2/02/2021,,,9,20,,71,0,0,0
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,2020088,THRUSTER,AML,26/10/2020,2/02/2021,,,4,1,,71,0,0,0
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,3009432X1,SCREW,AML,26/10/2020,2/02/2021,,,31,30,,71,0,0,0
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,3009748X1,NUT,AML,26/10/2020,2/02/2021,,,16,12,,71,0,0,0
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,3009775X1,BOLT,AML,26/10/2020,2/02/2021,,,294,200,,71,0,0,0
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,3009937X1,BOLT,AML,26/10/2020,2/02/2021,,,28,20,,71,0,0,0
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,3010156X1,HOSE CLIP,AML,26/10/2020,2/02/2021,,,41,15,,71,0,0,0
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,3010767X1,BALL BEARING,AML,26/10/2020,2/02/2021,,,3,1,,71,0,0,0
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,3010894X1,HEXAGONAL HEAD BOLT,AML,26/10/2020,2/02/2021,,,2,1,,71,0,0,0
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,3011410X1,O RING,AML,26/10/2020,2/02/2021,,,5,50,,71,0,0,0
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,3011658X1,BALL BEARING,AML,26/10/2020,2/02/2021,,,83,5,,71,0,0,0
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,3012266X1,SCREW,AML,26/10/2020,2/02/2021,,,92,50,,71,0,0,0
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,3014301X1,SHIM,AML,26/10/2020,2/02/2021,,,2,1,,71,0,0,0
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,3014618X1,SEAL,AML,26/10/2020,2/02/2021,,,22,10,,71,0,0,0
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,3014900X1,BUSH,AML,26/10/2020,2/02/2021,,,2,1,,71,0,0,0
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,3016138X91,BEARING ASSY,AML,26/10/2020,2/02/2021,,,"1,015",12,,71,0,0,0
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,3038134M2,TUBE,AML,26/10/2020,2/02/2021,,,111,2,,71,0,0,0
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,3052650M1,WASHER,AML,26/10/2020,2/02/2021,,,4,1,,71,0,0,0
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,3105050M1,Rear Light Lens,AML,26/10/2020,2/02/2021,,,124,10,,71,0,0,0
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,3186463M95,VALVE,AML,26/10/2020,2/02/2021,,,165,2,,71,0,0,0
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,3303021M91,GAS STRUT,AML,26/10/2020,2/02/2021,,,89,13,,71,0,0,0
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,3304510M92,RESISTOR,AML,26/10/2020,2/02/2021,,,152,14,,71,0,0,0
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,3310669M92,THERMOSTAT,AML,26/10/2020,2/02/2021,,,91,3,,71,0,0,0
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,3378282M1,HARNESS,AML,26/10/2020,2/02/2021,,,11,1,,71,0,0,0
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,3382070M2,GEAR,AML,26/10/2020,2/02/2021,,,15,1,,71,0,0,0
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,3382874M1,SEGMENT,AML,26/10/2020,2/02/2021,,,142,30,,71,0,0,0
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,3383124M3,SHIM,AML,26/10/2020,2/02/2021,,,3,1,,71,0,0,0
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,3384503M1,SEAL,AML,26/10/2020,2/02/2021,,,57,30,,71,0,0,0
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,3384933M1,CABLE,AML,26/10/2020,2/02/2021,,,32,1,,71,0,0,0
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,3426523M2,PIN,AML,26/10/2020,2/02/2021,,,66,3,,71,0,0,0
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,3426773M3,BALL JOINT,AML,26/10/2020,2/02/2021,,,182,21,,71,0,0,0
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,3427168M2,BALL,AML,26/10/2020,2/02/2021,,,90,5,,71,0,0,0
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,3428928M1,SHIM,AML,26/10/2020,2/02/2021,,,2,1,,71,0,0,0
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,3429497M1,CASTELLATED NUT,AML,26/10/2020,2/02/2021,,,296,7,,71,0,0,0
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,3476137M1,GLASS,AML,26/10/2020,2/02/2021,,,162,4,,71,0,0,0
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,3477714M1,WASHER,AML,26/10/2020,2/02/2021,,,3,20,,71,0,0,0
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,3530683M92,CAP,AML,26/10/2020,2/02/2021,,,54,4,,71,0,0,0
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,3555711M91,TRANS.FILTER,AML,26/10/2020,2/02/2021,,,66,2,,71,0,0,0
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,3557556M1,GASKET,AML,26/10/2020,2/02/2021,,,14,2,,71,0,0,0
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,3581032M3,FILTER HYD,AML,26/10/2020,2/02/2021,,,173,3,,71,0,0,0
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,3582443M1,GASKET,AML,26/10/2020,2/02/2021,,,16,10,,71,0,0,0
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,3582909M1,HOSE,AML,26/10/2020,2/02/2021,,,8,1,,71,0,0,0
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,3595175M1,HYDRAULIC FILTER,AML,26/10/2020,2/02/2021,,,375,32,,71,0,0,0
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,3595501M1,AIR FILTER ELEMENT-INNER,AML,26/10/2020,2/02/2021,,,73,10,,71,0,0,0
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,3616232M94,CLEVIS PIN 68 X 35 END PLATE,AML,26/10/2020,2/02/2021,,,153,10,,71,0,0,0
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,3616741M2,CLUTCH DISC,AML,26/10/2020,2/02/2021,,,167,14,,71,0,0,0
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,3616745M2,CLUTCH DISC,AML,26/10/2020,2/02/2021,,,66,10,,71,0,0,0
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,3617901M2,O-RING,AML,26/10/2020,2/02/2021,,,70,12,,71,0,0,0
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,3618249M3,SENSOR-GAUGE,AML,26/10/2020,2/02/2021,,,117,10,,71,0,0,0
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,3619229M4,FENDER,AML,26/10/2020,2/02/2021,,,103,3,,71,0,0,0
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,3619594M1,FILTER,AML,26/10/2020,2/02/2021,,,75,7,,71,0,0,0
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,3619604M1,PLATE,AML,26/10/2020,2/02/2021,,,22,10,,71,0,0,0
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,3619609M1,HELMET,AML,26/10/2020,2/02/2021,,,28,21,,71,0,0,0
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,3619807M1,BRIDLE,AML,26/10/2020,2/02/2021,,,9,1,,71,0,0,0
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,3638184M1,ROCKER LEVER,AML,26/10/2020,2/02/2021,,,5,1,,71,0,0,0
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,3638431M1,SUMP GASKET,AML,26/10/2020,2/02/2021,,,51,2,,71,0,0,0
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,3638510M2,FUEL FILTER,AML,26/10/2020,2/02/2021,,,344,50,,71,0,0,0
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,3638532M1,O RING,AML,26/10/2020,2/02/2021,,,1,2,,71,0,0,0
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,3641832M91,WATER PUMP,AML,26/10/2020,2/02/2021,,,134,4,,71,0,0,0
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,3712728M4,POSITION SENSOR-LINKAGE,AML,26/10/2020,2/02/2021,,,"1,168",10,,71,0,0,0
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,3713930M1,BUSH,AML,26/10/2020,2/02/2021,,,182,20,,71,0,0,0
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,3714122M4,DAMPER,AML,26/10/2020,2/02/2021,,,895,2,,71,0,0,0
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,3714453M2,HYDRAULIC FILTER,AML,26/10/2020,2/02/2021,,,"1,443",51,,71,0,0,0
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,3715773M1,O-RING,AML,26/10/2020,2/02/2021,,,79,44,,71,0,0,0
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,3716019M2,PTO SHAFT - 20 SPLINE,AML,26/10/2020,2/02/2021,,,271,2,,71,0,0,0
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,3763362M94,STARTER MOTOR,AML,26/10/2020,2/02/2021,,,991,4,,71,0,0,0
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,3765720M1,SEAL,AML,26/10/2020,2/02/2021,,,158,5,,71,0,0,0
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,3771122M92,HYDRAULIC STRAINER,AML,26/10/2020,2/02/2021,,,164,13,,71,0,0,0
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,3778297M1,HOSE,AML,26/10/2020,2/02/2021,,,158,12,,71,0,0,0
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,3778581M2,HAND BRAKE CABLE,AML,26/10/2020,2/02/2021,,,72,5,,71,0,0,0
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,3779603M1,HOSE,AML,26/10/2020,2/02/2021,,,8,3,,71,0,0,0
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,3780608M91,BELT  PAIR,AML,26/10/2020,2/02/2021,,,170,12,,71,0,0,0
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,3780675M1,SURROUND,AML,26/10/2020,2/02/2021,,,369,2,,71,0,0,0
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,3780906M1,HOSE,AML,26/10/2020,2/02/2021,,,13,1,,71,0,0,0
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,3781413M1,BUTTON,AML,26/10/2020,2/02/2021,,,23,2,,71,0,0,0
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,3782072M1,SPACER,AML,26/10/2020,2/02/2021,,,13,3,,71,0,0,0
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,3782073M1,ROLL,AML,26/10/2020,2/02/2021,,,4,3,,71,0,0,0
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,3782386M1,AIR FILTER ELEMENT-OUTER,AML,26/10/2020,2/02/2021,,,210,7,,71,0,0,0
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,3782613M2,Air Cond Compressor,AML,26/10/2020,2/02/2021,,,895,3,,71,0,0,0
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,3783351M1,CLUTCH  FAN,AML,26/10/2020,2/02/2021,,,143,1,,71,0,0,0
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,3783857M1,HARNESS,AML,26/10/2020,2/02/2021,,,8,1,,71,0,0,0
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,3784361M1,ROTARY POTENTIOMETER,AML,26/10/2020,2/02/2021,,,140,5,,71,0,0,0
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,3785000M1,HANDLE,AML,26/10/2020,2/02/2021,,,17,4,,71,0,0,0
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,3785500M1,SEAL,AML,26/10/2020,2/02/2021,,,373,33,,71,0,0,0
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,3785543M1,SEAL,AML,26/10/2020,2/02/2021,,,201,13,,71,0,0,0
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,3786425M1,WASHER,AML,26/10/2020,2/02/2021,,,39,1,,71,0,0,0
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,3786577M3,SPACER,AML,26/10/2020,2/02/2021,,,849,2,,71,0,0,0
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,3787145M91,ARM,AML,26/10/2020,2/02/2021,,,274,4,,71,0,0,0
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,3787610M91,STABILISER ARM,AML,26/10/2020,2/02/2021,,,193,2,,71,0,0,0
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,3787790M1,FUEL SENDER,AML,26/10/2020,2/02/2021,,,51,1,,71,0,0,0
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,3788396M92,HOOK END,AML,26/10/2020,2/02/2021,,,137,1,,71,0,0,0
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,3789029M1,SAFETY FRAME  1167MM,AML,26/10/2020,2/02/2021,,,47,1,,71,0,0,0
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,3789474M2,KNOB,AML,26/10/2020,2/02/2021,,,18,3,,71,0,0,0
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,3790493M2,BRAKE DISC,AML,26/10/2020,2/02/2021,,,183,12,,71,0,0,0
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,3790903M2,PTO SHAFT - 21 SPLINE,AML,26/10/2020,2/02/2021,,,119,4,,71,0,0,0
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,3795628M12,CONV.KIT 17BAR,AML,26/10/2020,2/02/2021,,,300,5,,71,0,0,0
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,3796050M1,BUSH,AML,26/10/2020,2/02/2021,,,9,1,,71,0,0,0
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,3796344M1,WASHER,AML,26/10/2020,2/02/2021,,,201,10,,71,0,0,0
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,3796349M1,SEGMENT RING,AML,26/10/2020,2/02/2021,,,162,16,,71,0,0,0
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,3796940M2,COUPLER,AML,26/10/2020,2/02/2021,,,"2,718",34,,71,0,0,0
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,3797115M3,HYDRAULIC PUMP,AML,26/10/2020,2/02/2021,,,223,1,,71,0,0,0
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,3797234M6,DISTRIBUTOR,AML,26/10/2020,2/02/2021,,,"7,844",6,,71,0,0,0
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,3798993M1,CLIP,AML,26/10/2020,2/02/2021,,,13,12,,71,0,0,0
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,3799012M1,SCREW,AML,26/10/2020,2/02/2021,,,8,4,,71,0,0,0
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,3799626M93,WASHER KIT,AML,26/10/2020,2/02/2021,,,248,7,,71,0,0,0
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,3799694M3,PTO SHAFT,AML,26/10/2020,2/02/2021,,,185,1,,71,0,0,0
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,3800246M1,DRIVESHAFT,AML,26/10/2020,2/02/2021,,,51,1,,71,0,0,0
20 - Parts Item,PTS,2113479,AUD,15,80050 - AGCO GMBH,          ,ANZAGCONET,3800247M1,DRIVESHAFT,AML,26/10/2020,2/02/2021,,,157,3,,71,0,0,0
